names,scores,logfoldchanges,pvals,pvals_adj,Cell type,Regulation
KIF3B,-8.180569,-1.0347146,2.8250644270632024e-16,2.611408073244504e-15,B Cells,downregulated
TMEM11,-8.239562,-1.0188768,1.7284225144922401e-16,1.6157672765493598e-15,B Cells,downregulated
GEMIN5,-8.241754,-1.059846,1.6970506542301468e-16,1.5882358046974499e-15,B Cells,downregulated
ARMC6,-8.242017,-1.1614143,1.6933239622744607e-16,1.5856454339826024e-15,B Cells,downregulated
SLC35A4,-8.260547,-1.0560591,1.4500644610530722e-16,1.3632584418666659e-15,B Cells,downregulated
PRKAR1B,-8.293944,-1.4939653,1.0955392245428794e-16,1.0364377663767504e-15,B Cells,downregulated
DNAJC11,-8.313982,-1.406146,9.254285916432254e-17,8.80035228292353e-16,B Cells,downregulated
SERTAD1,-8.333249,-1.2942187,7.8653266926334e-17,7.5227823895939e-16,B Cells,downregulated
SLC16A1,-8.376148,-1.4182217,5.4687908049267204e-17,5.26717492959075e-16,B Cells,downregulated
IPO4,-8.37678,-1.1167083,5.439556759556767e-17,5.242071686060039e-16,B Cells,downregulated
POLR3G,-8.390664,-1.9368651,4.834023588407264e-17,4.666681148948682e-16,B Cells,downregulated
ECSIT,-8.398168,-1.0660582,4.534987572610298e-17,4.383114522984015e-16,B Cells,downregulated
WDR5,-8.478882,-1.3740466,2.273681036694359e-17,2.2209015536807214e-16,B Cells,downregulated
HSPA1A,-8.482966,-1.5659906,2.1952329419754086e-17,2.1480808971270609e-16,B Cells,downregulated
ETHE1,-8.536472,-1.2391864,1.3838172306553222e-17,1.367036173437698e-16,B Cells,downregulated
SIGMAR1,-8.537577,-1.5075481,1.3706578814882802e-17,1.3548457493228743e-16,B Cells,downregulated
CXCL11,-8.542767,-3.7295794,1.3104643809616456e-17,1.2976736208360918e-16,B Cells,downregulated
ABRAXAS2,-8.543169,-1.0026975,1.3058979378184502e-17,1.2939265546856628e-16,B Cells,downregulated
PELO,-8.544099,-1.6417005,1.2954349617883488e-17,1.2843290145739761e-16,B Cells,downregulated
AC016831.5,-8.546904,-1.2017378,1.2643478780077534e-17,1.2542603994369658e-16,B Cells,downregulated
ANKRD39,-8.546939,-1.3889387,1.263963985908499e-17,1.2542603994369658e-16,B Cells,downregulated
NOC4L,-8.558895,-1.0109934,1.1395448984444864e-17,1.1352201196130405e-16,B Cells,downregulated
GMPPB,-8.565592,-1.0196713,1.0752205455421034e-17,1.0730791889939507e-16,B Cells,downregulated
SGTA,-8.642677,-1.0859392,5.491093366735247e-18,5.5403423432398274e-17,B Cells,downregulated
TXNDC5,-8.645675,-1.2160553,5.348816443327345e-18,5.400084097881826e-17,B Cells,downregulated
APIP,-8.645903,-1.0098375,5.338150131502122e-18,5.392607741273707e-17,B Cells,downregulated
ASCC1,-8.657578,-1.230534,4.818906328049756e-18,4.874021648132037e-17,B Cells,downregulated
IMPAD1,-8.6578245,-1.0282096,4.808544443130459e-18,4.866517714568446e-17,B Cells,downregulated
RXYLT1,-8.659157,-1.024811,4.752676820765594e-18,4.812922019902059e-17,B Cells,downregulated
CTU1,-8.659472,-1.0974358,4.739539152208923e-18,4.80255875980876e-17,B Cells,downregulated
MCM4,-8.661067,-2.0031428,4.673667723140615e-18,4.738715091206398e-17,B Cells,downregulated
NLN,-8.662909,-1.2143502,4.5987846533864884e-18,4.671382175248917e-17,B Cells,downregulated
CFAP20,-8.669062,-1.1093522,4.356956108860243e-18,4.4311797768894126e-17,B Cells,downregulated
DHX33,-8.681877,-1.1070895,3.8928976984496796e-18,3.966534149061143e-17,B Cells,downregulated
RCL1,-8.707648,-1.0819372,3.1024447558481043e-18,3.1669832671271666e-17,B Cells,downregulated
MDP1,-8.710383,-1.1626916,3.0284956833851977e-18,3.093405380861088e-17,B Cells,downregulated
POLR1B,-8.761943,-1.2763515,1.919138554452796e-18,1.973681236006585e-17,B Cells,downregulated
SAE1,-8.815799,-1.022325,1.1883462258988568e-18,1.2328532959654578e-17,B Cells,downregulated
SNX4,-8.841272,-1.1471454,9.463504380752172e-19,9.87368908167184e-18,B Cells,downregulated
PGAM5,-8.8579445,-1.1853036,8.150350393021445e-19,8.519743644083163e-18,B Cells,downregulated
RAD51C,-8.864641,-1.1270591,7.675086286578994e-19,8.028014036758812e-18,B Cells,downregulated
MCM6,-8.881418,-1.3351079,6.601302152337089e-19,6.9267597521065005e-18,B Cells,downregulated
CISD3,-8.945724,-1.3708148,3.695211041872565e-19,3.917160576887603e-18,B Cells,downregulated
STX18,-8.958013,-1.0927459,3.3058167122607843e-19,3.511129799014553e-18,B Cells,downregulated
RPUSD1,-8.973195,-1.3740696,2.880353464886172e-19,3.061208563549012e-18,B Cells,downregulated
ADPRHL2,-8.974527,-1.0293115,2.8457066677689155e-19,3.0282787107396753e-18,B Cells,downregulated
NDUFAF6,-8.9956875,-1.1757814,2.3475772112373974e-19,2.5143707475539406e-18,B Cells,downregulated
LONP1,-8.998528,-1.1305914,2.2876453695283564e-19,2.4549507771505796e-18,B Cells,downregulated
MYBBP1A,-9.027245,-1.1130812,1.7604935561445172e-19,1.8941627806091008e-18,B Cells,downregulated
NTHL1,-9.039446,-1.1988447,1.5746793145914707e-19,1.6986609148988355e-18,B Cells,downregulated
UBE2T,-9.060045,-2.1112669,1.3039647893526514e-19,1.4121588553716303e-18,B Cells,downregulated
TRMT61A,-9.090287,-1.0966316,9.877819244240672e-20,1.0782145006073133e-18,B Cells,downregulated
PSAT1,-9.100157,-1.1551399,9.020143998823066e-20,9.858963734866957e-19,B Cells,downregulated
FAM210A,-9.10496,-1.0112784,8.629786202491797e-20,9.44478983657226e-19,B Cells,downregulated
COA7,-9.107397,-1.7105792,8.438189750058147e-20,9.247338893088907e-19,B Cells,downregulated
CCDC43,-9.1172495,-1.1198037,7.705474673725819e-20,8.472435816449725e-19,B Cells,downregulated
ADIPOR1,-9.119407,-1.0819876,7.553700943894971e-20,8.311081337936869e-19,B Cells,downregulated
GOT2,-9.127716,-1.0849146,6.995954950100723e-20,7.702537084541655e-19,B Cells,downregulated
LRP8,-9.188444,-1.427201,3.985624598986655e-20,4.429453897408757e-19,B Cells,downregulated
DDX55,-9.200646,-1.0211712,3.558028744199554e-20,3.9756163069478395e-19,B Cells,downregulated
TRIM25,-9.238497,-1.3489728,2.4998500650200242e-20,2.8199195446955075e-19,B Cells,downregulated
ATAD3B,-9.246912,-1.0686219,2.3107284256963482e-20,2.613715183019187e-19,B Cells,downregulated
B4GALT3,-9.292668,-1.5782605,1.5046796632125075e-20,1.7196190456492909e-19,B Cells,downregulated
AVEN,-9.310568,-1.2525333,1.2715081372053446e-20,1.45716771066977e-19,B Cells,downregulated
RIOX2,-9.314004,-1.1613448,1.2310216931730183e-20,1.4117479708739393e-19,B Cells,downregulated
ENOPH1,-9.315353,-1.0602148,1.2154674276468042e-20,1.3948775052737823e-19,B Cells,downregulated
RFC4,-9.320473,-1.2147311,1.1582283600269189e-20,1.331036997203972e-19,B Cells,downregulated
DNAJA3,-9.327152,-1.0323195,1.0875342819638514e-20,1.2524062967156136e-19,B Cells,downregulated
ATP2A2,-9.351924,-1.0998038,8.606748494156905e-21,9.953132856494597e-20,B Cells,downregulated
PCBD1,-9.375381,-1.2115656,6.892634175892544e-21,8.010083722187983e-20,B Cells,downregulated
EXOSC2,-9.393298,-1.0670875,5.815029655098135e-21,6.791182585194765e-20,B Cells,downregulated
HIRIP3,-9.396839,-1.8241265,5.622666626963461e-21,6.575815983740788e-20,B Cells,downregulated
OGFOD3,-9.399118,-1.0916378,5.5022113358194235e-21,6.439495319210602e-20,B Cells,downregulated
MRM2,-9.420822,-1.0532929,4.475692671890198e-21,5.2641913026350077e-20,B Cells,downregulated
NR2C2AP,-9.46153,-1.1094446,3.0346993373548154e-21,3.594901356865084e-20,B Cells,downregulated
SRRD,-9.535109,-1.3286556,1.497283400724269e-21,1.8020797378294933e-20,B Cells,downregulated
PRIM1,-9.571978,-1.918214,1.0488035555207338e-21,1.271558973434485e-20,B Cells,downregulated
BLMH,-9.576518,-1.1970818,1.0037195769112663e-21,1.217792416975907e-20,B Cells,downregulated
MAD2L2,-9.592559,-1.067774,8.592688243036924e-22,1.0448329814345707e-20,B Cells,downregulated
RAE1,-9.606847,-1.1139024,7.480451402546009e-22,9.14295822940897e-21,B Cells,downregulated
CLN6,-9.610914,-1.077961,7.190758727603187e-22,8.801893196030638e-21,B Cells,downregulated
GCLM,-9.612807,-1.9531034,7.059716036840275e-22,8.660721372494631e-21,B Cells,downregulated
GFER,-9.622766,-1.0036341,6.4084590980725865e-22,7.873453796792448e-21,B Cells,downregulated
GMNN,-9.669329,-1.9692433,4.0703931942211013e-22,5.038330258445685e-21,B Cells,downregulated
GEMIN6,-9.691488,-1.1116853,3.2771792548108324e-22,4.074790476451634e-21,B Cells,downregulated
DPH2,-9.696643,-1.233892,3.1158341851417666e-22,3.8800112891332375e-21,B Cells,downregulated
RFK,-9.73309,-1.2443883,2.1787190097118253e-22,2.739884126509844e-21,B Cells,downregulated
RABEPK,-9.736158,-1.379477,2.1139592654879904e-22,2.6604676083238126e-21,B Cells,downregulated
ZMPSTE24,-9.7752,-1.4371961,1.4387245224449962e-22,1.8203662913292197e-21,B Cells,downregulated
LMO4,-9.808983,-1.1151264,1.0300122058039281e-22,1.3082420773717018e-21,B Cells,downregulated
FASTKD2,-9.832878,-1.0453289,8.126234836318135e-23,1.0377107759706023e-21,B Cells,downregulated
POLR2D,-9.844397,-1.1182122,7.247291750722276e-23,9.290578579976302e-22,B Cells,downregulated
FXN,-9.846816,-1.4746746,7.074998679027062e-23,9.07674578394651e-22,B Cells,downregulated
FEN1,-9.887804,-1.2934831,4.702296770236594e-23,6.065669398549342e-22,B Cells,downregulated
EMC8,-9.920903,-1.0323727,3.376867835608513e-23,4.373004181476741e-22,B Cells,downregulated
CSE1L,-9.934718,-1.1568394,2.9400731958590817e-23,3.825333630206265e-22,B Cells,downregulated
CINP,-9.950688,-1.016484,2.5044368813200333e-23,3.273982032125644e-22,B Cells,downregulated
MRPL44,-9.95316,-1.0488682,2.4429833679568325e-23,3.1961721484099794e-22,B Cells,downregulated
MX2,-9.963978,-1.0655395,2.1911676858402974e-23,2.8781048467625896e-22,B Cells,downregulated
FAM216A,-9.973339,-1.8349308,1.9940936969723092e-23,2.6255037792062963e-22,B Cells,downregulated
UCK2,-9.978494,-1.7709454,1.8931932374313444e-23,2.49662971031915e-22,B Cells,downregulated
EEF1AKMT4,-9.981001,-1.8836886,1.845960128766079e-23,2.4382302435626713e-22,B Cells,downregulated
BTG3,-9.982175,-1.1227826,1.8242332391974724e-23,2.411458439377186e-22,B Cells,downregulated
MTIF2,-9.994867,-1.139704,1.6050136476737258e-23,2.1318964410907955e-22,B Cells,downregulated
EMC2,-10.005491,-1.167301,1.441736712015309e-23,1.9196457332203837e-22,B Cells,downregulated
SLC7A5,-10.008613,-1.3725053,1.3969828220425615e-23,1.8615555945300435e-22,B Cells,downregulated
HCCS,-10.009787,-1.1135645,1.3804960296998217e-23,1.8410695841246738e-22,B Cells,downregulated
BPGM,-10.010576,-1.8188841,1.36953112944207e-23,1.8279206043247385e-22,B Cells,downregulated
NME4,-10.026354,-1.1307021,1.1674831093965332e-23,1.562028169910232e-22,B Cells,downregulated
BOLA2,-10.0469885,-1.0550656,9.471791448300613e-24,1.2734554079719289e-22,B Cells,downregulated
MZT1,-10.057612,-1.1763526,8.503566922364692e-24,1.1470104909881314e-22,B Cells,downregulated
MCUR1,-10.064836,-1.0541176,7.901954248031343e-24,1.0667315706097497e-22,B Cells,downregulated
PML,-10.084523,-1.0032531,6.4678626022636075e-24,8.745629096781134e-23,B Cells,downregulated
SLC25A32,-10.084839,-1.100128,6.4471142978726246e-24,8.724707785918134e-23,B Cells,downregulated
PTRH2,-10.098408,-1.1235484,5.6146405176510545e-24,7.610599200032417e-23,B Cells,downregulated
TIMM8A,-10.112012,-1.1737615,4.887017116260181e-24,6.646102142400873e-23,B Cells,downregulated
ETV7,-10.114099,-3.350227,4.784021698760832e-24,6.511388216659085e-23,B Cells,downregulated
HK1,-10.144235,-1.1401637,3.515232729253962e-24,4.824182874993591e-23,B Cells,downregulated
NDUFV3,-10.145146,-1.072039,3.482565895093489e-24,4.78332161189045e-23,B Cells,downregulated
EBPL,-10.166394,-1.0913833,2.8008599496001204e-24,3.859818415544766e-23,B Cells,downregulated
RALB,-10.172618,-1.7656331,2.6275048918024805e-24,3.626965642382105e-23,B Cells,downregulated
GNPDA1,-10.183031,-1.4599695,2.3608991817368792e-24,3.269865139730551e-23,B Cells,downregulated
AC016831.7,-10.186818,-2.2094908,2.2707488918769622e-24,3.150283089343064e-23,B Cells,downregulated
EEF2KMT,-10.2034025,-1.2313653,1.9144507111588963e-24,2.662680522324194e-23,B Cells,downregulated
TACO1,-10.231277,-1.1587261,1.43612168658765e-24,2.007535446415889e-23,B Cells,downregulated
RAB1A,-10.245478,-1.1820596,1.2401046633124545e-24,1.7379331201015305e-23,B Cells,downregulated
UTP4,-10.256348,-1.2433304,1.1081957900368412e-24,1.5570292081426715e-23,B Cells,downregulated
SLC25A33,-10.271547,-1.0579274,9.467415170666194e-25,1.332448039806867e-23,B Cells,downregulated
TOR1A,-10.291164,-1.1812618,7.723652612065681e-25,1.0898126556802916e-23,B Cells,downregulated
TUBG1,-10.300088,-1.6861656,7.039688222663462e-25,9.950027704118433e-24,B Cells,downregulated
IL15RA,-10.343741,-1.5378495,4.467496841791311e-25,6.346992721022587e-24,B Cells,downregulated
C1orf174,-10.351016,-1.1752133,4.1406607265395605e-25,5.897855851402645e-24,B Cells,downregulated
NUFIP1,-10.378681,-1.2656951,3.100291983385271e-25,4.45434652730167e-24,B Cells,downregulated
MFNG,-10.399631,-1.0122204,2.4889563244852273e-25,3.5884804479522415e-24,B Cells,downregulated
SPTSSA,-10.402769,-1.3463715,2.4083142889446544e-25,3.4752437518566966e-24,B Cells,downregulated
DBF4,-10.43827,-1.0972253,1.658050009616424e-25,2.4115367642064033e-24,B Cells,downregulated
MCOLN2,-10.486236,-1.6485782,9.993088430248451e-26,1.4663327717038032e-24,B Cells,downregulated
BCS1L,-10.5283985,-1.3199377,6.391266554401016e-26,9.487645871645385e-25,B Cells,downregulated
UTP20,-10.550593,-1.1055067,5.047749519690714e-26,7.513468389480229e-25,B Cells,downregulated
FLOT1,-10.552609,-1.1755244,4.940574505028721e-26,7.367202938652837e-25,B Cells,downregulated
BRI3BP,-10.560831,-1.5756433,4.5263542255469297e-26,6.761727175055969e-25,B Cells,downregulated
C12orf43,-10.574541,-1.0774963,3.9108868484093214e-26,5.863493727302353e-25,B Cells,downregulated
TRUB2,-10.593142,-1.119833,3.206466652966764e-26,4.8204853672828525e-25,B Cells,downregulated
CLDND1,-10.636164,-1.2361846,2.0228824088818496e-26,3.0550142827104243e-25,B Cells,downregulated
INTS13,-10.641528,-1.8521119,1.9097163989640176e-26,2.886744066697254e-25,B Cells,downregulated
HSPBP1,-10.652397,-1.1225656,1.6993143350929927e-26,2.575761792798609e-25,B Cells,downregulated
HRAS,-10.668684,-1.2343831,1.4263217917760682e-26,2.1659397126355223e-25,B Cells,downregulated
SRP68,-10.6738205,-1.0772673,1.3496036222413139e-26,2.0532102208835888e-25,B Cells,downregulated
GLRX2,-10.676503,-1.6469072,1.3111832855075658e-26,1.99659650022455e-25,B Cells,downregulated
PAFAH1B3,-10.679816,-1.2276963,1.2652170659758128e-26,1.9283773843356697e-25,B Cells,downregulated
SIKE1,-10.697663,-1.1378236,1.0437722926299627e-26,1.593800775920747e-25,B Cells,downregulated
DUSP5,-10.745261,-1.1543095,6.2385385637553075e-27,9.614791447234065e-26,B Cells,downregulated
NAA25,-10.758129,-1.0985148,5.4260764462299145e-27,8.401781478586527e-26,B Cells,downregulated
TMED3,-10.769787,-1.059181,4.781055846493292e-27,7.437847651313225e-26,B Cells,downregulated
DRAM1,-10.792841,-1.6905421,3.7210631037470714e-27,5.827198915403913e-26,B Cells,downregulated
PRPF4,-10.814001,-1.0092223,2.9549428361371923e-27,4.636232417571228e-26,B Cells,downregulated
UNC93B1,-10.817648,-1.0601736,2.8397261854933065e-27,4.463930791777833e-26,B Cells,downregulated
PCYT1A,-10.823485,-1.3524879,2.6644755789577783e-27,4.192429367195507e-26,B Cells,downregulated
MAPKAPK3,-10.834828,-1.6965944,2.354066865850335e-27,3.7146186794434147e-26,B Cells,downregulated
CCDC86,-10.846487,-1.6296383,2.072390201695723e-27,3.273268076928575e-26,B Cells,downregulated
MTX2,-10.874344,-1.3325478,1.527508364138689e-27,2.4242232070788387e-26,B Cells,downregulated
RWDD4,-10.881847,-1.0367262,1.4068266428178764e-27,2.2369896338730024e-26,B Cells,downregulated
GMPS,-10.882496,-1.0492312,1.3968491638267276e-27,2.2232622350531852e-26,B Cells,downregulated
SLC25A4,-10.905918,-1.1958474,1.079978971312048e-27,1.7305825822274553e-26,B Cells,downregulated
HSPA14-1,-10.919627,-1.1103181,9.287617750017477e-28,1.4911585896314467e-26,B Cells,downregulated
SLC39A3,-10.927271,-1.0877951,8.537758741939722e-28,1.3734330380881048e-26,B Cells,downregulated
HMOX2,-10.93239,-1.1010753,8.069457944172234e-28,1.2993634471545884e-26,B Cells,downregulated
DYNLL2,-10.958494,-1.0846368,6.049758438278918e-28,9.77000539978696e-27,B Cells,downregulated
METTL1,-10.964139,-1.0975889,5.683879550178299e-28,9.206103439892119e-27,B Cells,downregulated
FBXO6,-10.972993,-1.2953783,5.153785938287318e-28,8.355701770731115e-27,B Cells,downregulated
CCL17,-10.987193,-1.4308769,4.404107159388737e-28,7.168377962087751e-27,B Cells,downregulated
TBL3,-11.008564,-1.2085471,3.474995399286711e-28,5.67285280533113e-27,B Cells,downregulated
CENPV,-11.015173,-1.5831801,3.229158739423998e-28,5.287187928104421e-27,B Cells,downregulated
PPIL1,-11.036947,-1.2255243,2.535010575756893e-28,4.163005947496697e-27,B Cells,downregulated
THAP7,-11.040944,-1.2548447,2.424722803009414e-28,3.9858490053048384e-27,B Cells,downregulated
NFIL3,-11.065839,-1.9312798,1.837364314649725e-28,3.0323845979403696e-27,B Cells,downregulated
C1orf131,-11.111788,-1.0051088,1.0993584200868432e-28,1.8308247928475454e-27,B Cells,downregulated
APOL1,-11.144028,-2.1526859,7.657570855699077e-29,1.281713048994895e-27,B Cells,downregulated
PTS,-11.178021,-1.5744789,5.224175058019195e-29,8.788624917035955e-28,B Cells,downregulated
GFM1,-11.194361,-1.0226866,4.3452592401049864e-29,7.317469659227715e-28,B Cells,downregulated
PDCD2L,-11.204721,-1.7803681,3.865673562454e-29,6.523126908398143e-28,B Cells,downregulated
DDX49,-11.207597,-1.0309453,3.7421640595587614e-29,6.327624443039185e-28,B Cells,downregulated
DIMT1,-11.210052,-1.0407071,3.6398325957400764e-29,6.167204061040332e-28,B Cells,downregulated
PPAT,-11.217835,-1.3795338,3.333310368952514e-29,5.659440818415577e-28,B Cells,downregulated
MSH6,-11.2499,-1.274838,2.31855385080732e-29,3.960942668471142e-28,B Cells,downregulated
HERC5,-11.255404,-1.5312726,2.178241507558298e-29,3.725085812873999e-28,B Cells,downregulated
HELLS,-11.283455,-1.5119065,1.584007227543137e-29,2.7257780980104954e-28,B Cells,downregulated
DNAJB1,-11.290327,-1.2913344,1.4649066911453255e-29,2.528722541907124e-28,B Cells,downregulated
MRPS30,-11.291063,-1.1071024,1.4526853463806805e-29,2.510246350375895e-28,B Cells,downregulated
TIMM23,-11.305912,-1.1421072,1.2267247777214357e-29,2.1242248847308254e-28,B Cells,downregulated
RIOK2,-11.315607,-1.2159449,1.0983925978095169e-29,1.903995638362262e-28,B Cells,downregulated
USP18,-11.318535,-1.7602146,1.0623247806113505e-29,1.84340659989191e-28,B Cells,downregulated
POP1,-11.321235,-1.711975,1.0301074241740845e-29,1.7893788312570206e-28,B Cells,downregulated
C1orf52,-11.324811,-1.2770239,9.889183110317305e-30,1.7214465378454451e-28,B Cells,downregulated
CNIH4,-11.325004,-1.1473124,9.867443729128335e-30,1.719472254463596e-28,B Cells,downregulated
WDR4,-11.327055,-1.1520253,9.639130392537061e-30,1.681458853390141e-28,B Cells,downregulated
C20orf27,-11.3452,-1.0325742,7.83468909714799e-30,1.3739369416705865e-28,B Cells,downregulated
MAK16,-11.422671,-1.396529,3.22177800413923e-30,5.741222290350262e-29,B Cells,downregulated
PPP5C,-11.460539,-1.3502038,2.0821599760255773e-30,3.7264804679150404e-29,B Cells,downregulated
PYCR1,-11.466307,-1.1053445,1.9479767424879238e-30,3.4938927755447717e-29,B Cells,downregulated
TTC4,-11.468515,-1.0966008,1.898892020424869e-30,3.4132584067137015e-29,B Cells,downregulated
UBAP2,-11.526194,-1.0545183,9.735386619860299e-31,1.7672238038707987e-29,B Cells,downregulated
CD86,-11.53431,-1.5251583,8.859430903703313e-31,1.6135287318782124e-29,B Cells,downregulated
SAR1B,-11.546687,-1.1923583,7.672078223590478e-31,1.4003659777429992e-29,B Cells,downregulated
ATAD3A,-11.583503,-1.5114539,4.9961729631279515e-31,9.149691283637535e-30,B Cells,downregulated
CCDC58,-11.597336,-1.2724297,4.251087426935482e-31,7.81113697547023e-30,B Cells,downregulated
MORF4L2,-11.59837,-1.093932,4.200025920885253e-31,7.72589862666067e-30,B Cells,downregulated
MRPL46,-11.635747,-1.008959,2.7120672520256442e-31,5.033608995145688e-30,B Cells,downregulated
SNHG17,-11.642321,-1.0699205,2.5108881049010044e-31,4.665455796713248e-30,B Cells,downregulated
CXCR5,-11.6454935,-1.0082455,2.419158607439558e-31,4.5000704039626514e-30,B Cells,downregulated
ERI3,-11.657468,-1.0966223,2.102008209488596e-31,3.923353246084979e-30,B Cells,downregulated
CUL1,-11.66292,-1.1466105,1.9716249388731692e-31,3.6883214495639815e-30,B Cells,downregulated
SPOUT1,-11.692443,-1.2713382,1.3932073517319254e-31,2.62110011098872e-30,B Cells,downregulated
DRG1,-11.702786,-1.064581,1.2333607430285294e-31,2.3283203889797705e-30,B Cells,downregulated
TMEM97,-11.714988,-1.3886435,1.0680620726204613e-31,2.0185762851342366e-30,B Cells,downregulated
DGAT2,-11.718214,-2.1530807,1.0281688889041114e-31,1.945403766110674e-30,B Cells,downregulated
NANS,-11.736043,-1.2431233,8.329291835111333e-32,1.5814178998534572e-30,B Cells,downregulated
NFKBIB,-11.738567,-1.0050844,8.084393102800415e-32,1.536685157942649e-30,B Cells,downregulated
PRPS1,-11.746474,-1.1082772,7.362708116959223e-32,1.4011174238222633e-30,B Cells,downregulated
KHSRP,-11.806922,-1.2023917,3.5948013639240847e-32,6.912468622699138e-31,B Cells,downregulated
LSM12,-11.830274,-1.0251701,2.722513856054874e-32,5.241235347797375e-31,B Cells,downregulated
UCHL5,-11.845701,-1.1078358,2.2651458184691975e-32,4.3658177622406905e-31,B Cells,downregulated
GTF2F2,-11.8718405,-1.0003593,1.6577917877003105e-32,3.2026755599532747e-31,B Cells,downregulated
PTRH1,-11.887163,-1.2646183,1.3801499611879394e-32,2.675678770007615e-31,B Cells,downregulated
NUCB1,-11.889004,-1.0835918,1.35006938593806e-32,2.6204339712743773e-31,B Cells,downregulated
UCHL3,-11.896332,-1.0703456,1.2366395579757463e-32,2.40309146536368e-31,B Cells,downregulated
ALG3,-11.899786,-1.194053,1.1865137576467157e-32,2.3138417464862898e-31,B Cells,downregulated
ARL8B,-11.904081,-1.0715696,1.1269812212085297e-32,2.2003410218566065e-31,B Cells,downregulated
CCDC137,-11.928572,-1.0937333,8.400192446792093e-33,1.64590026650001e-31,B Cells,downregulated
TRIAP1,-11.930185,-1.0943322,8.239013189462877e-33,1.616234414165452e-31,B Cells,downregulated
TOMM70,-11.951293,-1.1238338,6.39230686459539e-33,1.2584473645215946e-31,B Cells,downregulated
MRPL2,-11.955991,-1.1800195,6.0408490275534795e-33,1.192094515139044e-31,B Cells,downregulated
MRPS9,-11.970753,-1.0082351,5.0567884914461474e-33,1.001486362671197e-31,B Cells,downregulated
DOHH,-11.992772,-1.4059577,3.8771027513685695e-33,7.696956566552466e-32,B Cells,downregulated
NDUFS4,-11.998084,-1.113279,3.6361727666869714e-33,7.227330413786352e-32,B Cells,downregulated
DDX56,-12.000556,-1.0900873,3.529185625164702e-33,7.023121863218854e-32,B Cells,downregulated
EXOSC9,-12.008725,-1.0460559,3.197351126711825e-33,6.385820722516116e-32,B Cells,downregulated
SAMD1,-12.064264,-1.0604573,1.6311292152619485e-33,3.2855035119106996e-32,B Cells,downregulated
OAS1,-12.074854,-1.4706814,1.4341944313088044e-33,2.8923504037260603e-32,B Cells,downregulated
SBDS,-12.082707,-1.0476418,1.3035542795940716e-33,2.638540651364402e-32,B Cells,downregulated
TIPIN,-12.103605,-1.6445533,1.0107319077898109e-33,2.0508556514257793e-32,B Cells,downregulated
RP9,-12.110986,-1.0512543,9.237747965828594e-34,1.876715455907954e-32,B Cells,downregulated
FARSA,-12.112721,-1.0873125,9.044305946905636e-34,1.8396763523244588e-32,B Cells,downregulated
NUDCD2,-12.124853,-1.0625395,7.800020443585879e-34,1.590492454692721e-32,B Cells,downregulated
LARP4,-12.180673,-1.044109,3.940192488718922e-34,8.094281141111158e-33,B Cells,downregulated
SLC35B1,-12.318959,-1.1580836,7.16122108895298e-35,1.5086001674906424e-33,B Cells,downregulated
FASN,-12.352339,-1.1945316,4.7315345943428283e-35,1.0018615568072643e-33,B Cells,downregulated
PES1,-12.354461,-1.1843063,4.608373216878283e-35,9.770342036861048e-34,B Cells,downregulated
CIAPIN1,-12.388226,-1.1573442,3.0266542182714674e-35,6.441670631602993e-34,B Cells,downregulated
SAR1A,-12.404881,-1.026408,2.458790853314968e-35,5.2465837859702745e-34,B Cells,downregulated
KDSR,-12.406405,-1.2888603,2.412411608323449e-35,5.154270124915358e-34,B Cells,downregulated
TSTA3,-12.454248,-1.0095651,1.3259411937063627e-35,2.8588121930015802e-34,B Cells,downregulated
ALKBH2,-12.461016,-1.594657,1.2180901877746935e-35,2.6400468460327793e-34,B Cells,downregulated
TIMM9,-12.467712,-1.0745251,1.1199457333513078e-35,2.4337112473627568e-34,B Cells,downregulated
MRPL50,-12.489189,-1.1107869,8.552128399147073e-36,1.8633273693899227e-34,B Cells,downregulated
NOL11,-12.514258,-1.0194288,6.238777355782457e-36,1.3628885222268757e-34,B Cells,downregulated
C12orf45,-12.537242,-1.110724,4.6696572861496316e-36,1.022809570080218e-34,B Cells,downregulated
PPIH,-12.573392,-1.002186,2.957583237313949e-36,6.529980506737087e-35,B Cells,downregulated
MRPS31,-12.574409,-1.0009853,2.9197769810210386e-36,6.455127264056807e-35,B Cells,downregulated
HPRT1,-12.586996,-1.0222676,2.4896933160435083e-36,5.526450787572013e-35,B Cells,downregulated
CYTOR,-12.590449,-2.0828934,2.3831216763540906e-36,5.304129631476123e-35,B Cells,downregulated
SLC25A19,-12.627633,-1.0934943,1.4868273715628669e-36,3.3181733122179664e-35,B Cells,downregulated
MRPL34,-12.63803,-1.0145383,1.3027791714117732e-36,2.923210197779714e-35,B Cells,downregulated
HARS,-12.639081,-1.0164498,1.2854686463510762e-36,2.8882873647700745e-35,B Cells,downregulated
EIF2B3,-12.675494,-1.4279097,8.084772687709834e-37,1.8314778895432536e-35,B Cells,downregulated
SLC39A1,-12.703439,-1.0265788,5.65873604152875e-37,1.290738178189806e-35,B Cells,downregulated
CKS1B,-12.716009,-1.096615,4.818500445154497e-37,1.1006014069270707e-35,B Cells,downregulated
TXNRD1,-12.727106,-1.137543,4.1804782379099345e-37,9.561904373487771e-36,B Cells,downregulated
RUVBL2,-12.756804,-1.1260381,2.856826842516069e-37,6.561575763151143e-36,B Cells,downregulated
